week,predicted_precipitation_avg,predicted_precipitation_max,CITY,precipitation_avg,precipitation_max
201815,2.4222,10.9913,Silva Jardim,2.4222,10.9913
201816,0.3148,1.9489,Silva Jardim,0.3148,1.9489
201817,0.2783,1.8586,Silva Jardim,0.2783,1.8586
201818,1.8549,11.3079,Silva Jardim,1.8549,11.3079
201819,2.2195,9.9505,Silva Jardim,2.2195,9.9505
201820,0.2118,1.0526,Silva Jardim,0.2118,1.0526
201821,0.5042,1.8815,Silva Jardim,0.5042,1.8815
201822,1.0982,3.7542,Silva Jardim,1.0982,3.7542
201823,0.5202,1.9917,Silva Jardim,0.5202,1.9917
201824,0.7592,6.6386,Silva Jardim,0.7592,6.6386
201825,0.0801,0.1914,Silva Jardim,0.0801,0.1914
201826,0.458,2.697,Silva Jardim,0.458,2.697
201827,0.6272,3.6987,Silva Jardim,0.6272,3.6987
201828,0.0286,0.0731,Silva Jardim,0.0286,0.0731
201829,0.3731,1.8948,Silva Jardim,0.3731,1.8948
201830,2.1582,11.9267,Silva Jardim,2.1582,11.9267
201831,1.1499,5.9363,Silva Jardim,1.1499,5.9363
201832,0.5074,3.0365,Silva Jardim,0.5074,3.0365
201833,0.0028,0.0,Silva Jardim,0.0028,-0.1046
201834,0.457,2.2991,Silva Jardim,0.457,2.2991
201835,1.0517,5.4926,Silva Jardim,1.0517,5.4926
201836,1.2256,6.2744,Silva Jardim,1.2256,6.2744
201837,1.5104,6.0459,Silva Jardim,1.5104,6.0459
201838,1.4784,7.4186,Silva Jardim,1.4784,7.4186
201839,0.7922,4.5966,Silva Jardim,0.7922,4.5966
201840,3.0838,10.0877,Silva Jardim,3.0838,10.0877
201841,1.5213,6.4971,Silva Jardim,1.5213,6.4971
201842,1.2921,5.685,Silva Jardim,1.2921,5.685
201843,0.6287,3.2921,Silva Jardim,0.6287,3.2921
201844,5.1954,18.3144,Silva Jardim,5.1954,18.3144
201845,0.5461,4.0813,Silva Jardim,0.5461,4.0813
201846,2.2504,10.007,Silva Jardim,2.2504,10.007
201847,2.1357,11.465,Silva Jardim,2.1357,11.465
201848,2.4076,9.3325,Silva Jardim,2.4076,9.3325
201849,0.0055,0.087,Silva Jardim,0.0055,0.087
201850,0.2679,1.6839,Silva Jardim,0.2679,1.6839
201851,3.0446,11.6185,Silva Jardim,3.0446,11.6185
201852,0.6501,1.2268,Silva Jardim,0.6501,1.2268
201900,3.6412,12.7614,Silva Jardim,3.6412,12.7614
201901,0.0465,1.4859,Silva Jardim,0.0465,1.4859
201902,0.1338,1.5081,Silva Jardim,0.1338,1.5081
201903,3.9853,19.6681,Silva Jardim,3.9853,19.6681
201904,0.0,0.0,Silva Jardim,-0.0911,-0.4305
201905,5.6011,17.1175,Silva Jardim,5.6011,17.1175
201906,1.8076,10.5419,Silva Jardim,1.8076,10.5419
201907,5.2726,20.4435,Silva Jardim,5.2726,20.4435
201908,7.047,27.8176,Silva Jardim,7.047,27.8176
201909,2.3662,14.1125,Silva Jardim,2.3662,14.1125
201910,4.2377,18.3961,Silva Jardim,4.2377,18.3961
201911,4.8726,18.2394,Silva Jardim,4.8726,18.2394
201912,2.0088,9.7339,Silva Jardim,2.0088,9.7339
201913,0.2019,0.742,Silva Jardim,0.2019,0.742
201914,5.1378,20.7672,Silva Jardim,5.1378,20.7672
201915,1.8719,10.3747,Silva Jardim,1.8719,10.3747
201916,0.7646,5.1688,Silva Jardim,0.7646,5.1688
201917,0.7217,3.155,Silva Jardim,0.7217,3.155
201918,2.0679,9.0846,Silva Jardim,2.0679,9.0846
201919,5.6304,20.2623,Silva Jardim,5.6304,20.2623
201920,0.7368,4.7379,Silva Jardim,0.7368,4.7379
201921,0.2335,2.1641,Silva Jardim,0.2335,2.1641
201922,2.622,9.5079,Silva Jardim,2.622,9.5079
201923,0.3122,4.1671,Silva Jardim,0.3122,4.1671
201924,0.4891,2.6932,Silva Jardim,0.4891,2.6932
201925,0.0538,0.1894,Silva Jardim,0.0538,0.1894
201926,1.7165,6.8983,Silva Jardim,1.7165,6.8983
201927,0.0923,0.546,Silva Jardim,0.0923,0.546
201928,0.4917,1.6195,Silva Jardim,0.4917,1.6195
201929,0.0344,0.2361,Silva Jardim,0.0344,0.2361
201930,0.397,2.4609,Silva Jardim,0.397,2.4609
201931,0.7656,3.7955,Silva Jardim,0.7656,3.7955
201932,0.5452,2.4821,Silva Jardim,0.5452,2.4821
201933,0.85,2.924,Silva Jardim,0.85,2.924
201934,0.3023,1.8545,Silva Jardim,0.3023,1.8545
201935,2.1208,7.9427,Silva Jardim,2.1208,7.9427
201936,0.1164,0.7268,Silva Jardim,0.1164,0.7268
201937,0.0857,0.5061,Silva Jardim,0.0857,0.5061
201938,1.8472,5.6594,Silva Jardim,1.8472,5.6594
201939,0.3931,2.3078,Silva Jardim,0.3931,2.3078
201940,1.1169,5.8225,Silva Jardim,1.1169,5.8225
201941,0.0486,0.3534,Silva Jardim,0.0486,0.3534
201942,0.9426,4.526,Silva Jardim,0.9426,4.526
201943,1.5785,7.8593,Silva Jardim,1.5785,7.8593
201944,1.6207,9.4107,Silva Jardim,1.6207,9.4107
201945,3.4101,13.1537,Silva Jardim,3.4101,13.1537
201946,2.4598,9.6607,Silva Jardim,2.4598,9.6607
201947,2.0441,7.5323,Silva Jardim,2.0441,7.5323
201948,3.2265,12.4734,Silva Jardim,3.2265,12.4734
201949,3.2533,14.7568,Silva Jardim,3.2533,14.7568
201950,1.0713,5.0728,Silva Jardim,1.0713,5.0728
201951,3.7369,17.105,Silva Jardim,3.7369,17.105
201952,0.0,0.0,Silva Jardim,-0.0885,-0.3096
202000,4.6508,13.1527,Silva Jardim,4.6508,13.1527
202001,3.7828,10.2615,Silva Jardim,3.7828,10.2615
202002,3.5702,15.4335,Silva Jardim,3.5702,15.4335
202003,2.059,13.0192,Silva Jardim,2.059,13.0192
202004,1.6347,7.2587,Silva Jardim,1.6347,7.2587
202005,4.0036,15.138,Silva Jardim,4.0036,15.138
202006,4.739,16.0148,Silva Jardim,4.739,16.0148
202007,3.4789,15.5786,Silva Jardim,3.4789,15.5786
202008,2.671,8.3976,Silva Jardim,2.671,8.3976
202009,4.8225,19.3418,Silva Jardim,4.8225,19.3418
202010,0.9041,3.834,Silva Jardim,0.9041,3.834
202011,3.1848,15.0025,Silva Jardim,3.1848,15.0025
202012,0.846,3.4971,Silva Jardim,0.846,3.4971
202013,2.1198,8.3959,Silva Jardim,2.1198,8.3959
202014,1.6668,7.2233,Silva Jardim,1.6668,7.2233
202015,0.3993,1.8049,Silva Jardim,0.3993,1.8049
202016,0.0279,0.2013,Silva Jardim,0.0279,0.2013
202017,0.7476,4.6477,Silva Jardim,0.7476,4.6477
202018,2.8692,13.0434,Silva Jardim,2.8692,13.0434
202019,1.4109,9.7186,Silva Jardim,1.4109,9.7186
202020,0.0657,0.2609,Silva Jardim,0.0657,0.2609
202021,1.2259,8.0824,Silva Jardim,1.2259,8.0824
202022,0.0886,0.4773,Silva Jardim,0.0886,0.4773
202023,0.0131,0.0135,Silva Jardim,0.0131,0.0135
202024,0.4078,2.1633,Silva Jardim,0.4078,2.1633
202025,0.0716,0.3953,Silva Jardim,0.0716,0.3953
202026,0.1869,0.8546,Silva Jardim,0.1869,0.8546
202027,0.0358,0.1237,Silva Jardim,0.0358,0.1237
202028,0.5231,2.7519,Silva Jardim,0.5231,2.7519
202029,0.0363,0.1338,Silva Jardim,0.0363,0.1338
202030,1.1622,5.7629,Silva Jardim,1.1622,5.7629
202031,0.0251,0.0867,Silva Jardim,0.0251,0.0867
202032,0.034,0.1722,Silva Jardim,0.034,0.1722
202033,1.5422,6.6998,Silva Jardim,1.5422,6.6998
202034,0.4453,2.0439,Silva Jardim,0.4453,2.0439
202035,0.08,0.4505,Silva Jardim,0.08,0.4505
202036,0.0074,0.0363,Silva Jardim,0.0074,0.0363
202037,0.2901,1.7874,Silva Jardim,0.2901,1.7874
202038,4.8093,26.5364,Silva Jardim,4.8093,26.5364
202039,0.1703,1.1328,Silva Jardim,0.1703,1.1328
202040,1.7148,6.5042,Silva Jardim,1.7148,6.5042
202041,0.3918,0.8313,Silva Jardim,0.3918,0.8313
202042,0.6324,2.6747,Silva Jardim,0.6324,2.6747
202043,3.6062,15.5803,Silva Jardim,3.6062,15.5803
202044,1.3856,3.7481,Silva Jardim,1.3856,3.7481
202045,3.3324,14.2647,Silva Jardim,3.3324,14.2647
202046,3.437,13.2377,Silva Jardim,3.437,13.2377
202047,1.4119,7.2801,Silva Jardim,1.4119,7.2801
202048,1.5164,7.934,Silva Jardim,1.5164,7.934
202049,4.7095,16.6157,Silva Jardim,4.7095,16.6157
202050,0.7482,4.804,Silva Jardim,0.7482,4.804
202051,5.9591,23.7891,Silva Jardim,5.9591,23.7891
202052,1.7489,6.3554,Silva Jardim,1.7489,6.3554
202100,6.2123,10.6384,Silva Jardim,6.2123,10.6384
202101,2.8974,14.3914,Silva Jardim,2.8974,14.3914
202102,1.7276,9.7169,Silva Jardim,1.7276,9.7169
202103,0.0,0.3421,Silva Jardim,-0.0058,0.3421
202104,0.0,0.0,Silva Jardim,-0.0514,-0.2034
202105,2.367,11.6741,Silva Jardim,2.367,11.6741
202106,2.8696,9.9773,Silva Jardim,2.8696,9.9773
202107,3.9967,15.1285,Silva Jardim,3.9967,15.1285
202108,0.7376,2.0138,Silva Jardim,0.7376,2.0138
202109,1.107,6.3646,Silva Jardim,1.107,6.3646
202110,4.9663,20.0072,Silva Jardim,4.9663,20.0072
202111,1.1115,8.0706,Silva Jardim,1.1115,8.0706
202112,0.1787,1.1884,Silva Jardim,0.1787,1.1884
202113,3.5632,19.5033,Silva Jardim,3.5632,19.5033
202114,1.5086,5.3574,Silva Jardim,1.5086,5.3574
202115,0.7934,4.8827,Silva Jardim,0.7934,4.8827
202116,1.6529,6.3378,Silva Jardim,1.6529,6.3378
202117,2.4217,9.64,Silva Jardim,2.4217,9.64
202118,1.3185,6.7662,Silva Jardim,1.3185,6.7662
202119,0.8753,4.1686,Silva Jardim,0.8753,4.1686
202120,0.1121,0.6353,Silva Jardim,0.1121,0.6353
202121,0.0149,0.1061,Silva Jardim,0.0149,0.1061
202122,2.7589,14.9884,Silva Jardim,2.7589,14.9884
202123,1.5821,6.3488,Silva Jardim,1.5821,6.3488
202124,0.5116,2.6189,Silva Jardim,0.5116,2.6189
202125,0.3584,1.7786,Silva Jardim,0.3584,1.7786
202126,0.1257,0.5085,Silva Jardim,0.1257,0.5085
202127,0.2807,1.6727,Silva Jardim,0.2807,1.6727
202128,0.0343,0.1326,Silva Jardim,0.0343,0.1326
202129,0.0741,0.4527,Silva Jardim,0.0741,0.4527
202130,0.5347,2.8719,Silva Jardim,0.5347,2.8719
202131,0.2749,1.3813,Silva Jardim,0.2749,1.3813
202132,0.6446,2.5311,Silva Jardim,0.6446,2.5311
202133,1.8132,7.987,Silva Jardim,1.8132,7.987
202134,0.1741,1.0267,Silva Jardim,0.1741,1.0267
202135,1.4926,5.3321,Silva Jardim,1.4926,5.3321
202136,0.8382,5.107,Silva Jardim,0.8382,5.107
202137,0.5614,2.7813,Silva Jardim,0.5614,2.7813
202138,0.4226,2.0147,Silva Jardim,0.4226,2.0147
202139,0.9544,4.1791,Silva Jardim,0.9544,4.1791
202140,2.4963,9.2846,Silva Jardim,2.4963,9.2846
202141,1.6839,4.4205,Silva Jardim,1.6839,4.4205
202142,2.1835,6.3573,Silva Jardim,2.1835,6.3573
202143,1.0928,3.3218,Silva Jardim,1.0928,3.3218
202144,2.2598,8.1452,Silva Jardim,2.2598,8.1452
202145,1.3255,4.9303,Silva Jardim,1.3255,4.9303
202146,1.895,8.5334,Silva Jardim,1.895,8.5334
202147,0.6989,4.3779,Silva Jardim,0.6989,4.3779
202148,2.948,13.1244,Silva Jardim,2.948,13.1244
202149,3.8136,17.2537,Silva Jardim,3.8136,17.2537
202150,4.7535,20.0765,Silva Jardim,4.7535,20.0765
202151,2.2083,9.8002,Silva Jardim,2.2083,9.8002
202152,3.7703,11.6421,Silva Jardim,3.7703,11.6421
202200,1.9559,1.9559,Silva Jardim,1.9559,1.9559
202201,4.2942,15.3086,Silva Jardim,4.2942,15.3086
202202,2.9614,11.7512,Silva Jardim,2.9614,11.7512
202203,0.1493,1.9433,Silva Jardim,0.1493,1.9433
202204,1.3457,9.1096,Silva Jardim,1.3457,9.1096
202205,5.2841,15.9938,Silva Jardim,5.2841,15.9938
202206,4.886,18.7516,Silva Jardim,4.886,18.7516
202207,3.7059,16.2585,Silva Jardim,3.7059,16.2585
202208,1.2724,8.5096,Silva Jardim,1.2724,8.5096
202209,0.1784,1.2432,Silva Jardim,0.1784,1.2432
202210,0.2854,2.2981,Silva Jardim,0.2854,2.2981
202211,0.0,0.3391,Silva Jardim,-0.0014,0.3391
202212,2.8836,16.3731,Silva Jardim,2.8836,16.3731
202213,11.7207,34.7459,Silva Jardim,11.7207,34.7459
202214,1.9301,9.6034,Silva Jardim,1.9301,9.6034
202215,3.6529,15.1286,Silva Jardim,3.6529,15.1286
202216,0.1047,0.699,Silva Jardim,0.1047,0.699
202217,1.9329,12.1139,Silva Jardim,1.9329,12.1139
202218,1.1017,7.1787,Silva Jardim,1.1017,7.1787
202219,0.7567,3.4903,Silva Jardim,0.7567,3.4903
202220,0.8146,4.3735,Silva Jardim,0.8146,4.3735
202221,0.0755,0.1621,Silva Jardim,0.0755,0.1621
202222,0.7982,3.035,Silva Jardim,0.7982,3.035
202223,0.2253,1.0041,Silva Jardim,0.2253,1.0041
202224,0.4065,1.6018,Silva Jardim,0.4065,1.6018
202225,0.2913,1.6989,Silva Jardim,0.2913,1.6989
202226,0.4529,2.3304,Silva Jardim,0.4529,2.3304
202227,0.0383,0.102,Silva Jardim,0.0383,0.102
202228,0.5027,3.269,Silva Jardim,0.5027,3.269
202229,0.2709,1.3947,Silva Jardim,0.2709,1.3947
202230,0.7273,3.8107,Silva Jardim,0.7273,3.8107
202231,0.0979,0.5285,Silva Jardim,0.0979,0.5285
202232,0.968,3.485,Silva Jardim,0.968,3.485
202233,0.5474,2.5807,Silva Jardim,0.5474,2.5807
202234,0.2825,1.2736,Silva Jardim,0.2825,1.2736
202235,0.4805,2.1731,Silva Jardim,0.4805,2.1731
202236,0.3529,1.9793,Silva Jardim,0.3529,1.9793
202237,1.5026,4.6036,Silva Jardim,1.5026,4.6036
202238,0.6726,4.0614,Silva Jardim,0.6726,4.0614
202239,2.8276,8.468,Silva Jardim,2.8276,8.468
202240,0.7444,2.8371,Silva Jardim,0.7444,2.8371
202241,0.5057,3.0964,Silva Jardim,0.5057,3.0964
202242,0.7949,4.9615,Silva Jardim,0.7949,4.9615
202243,2.2625,10.085,Silva Jardim,2.2625,10.085
202244,4.0116,13.0426,Silva Jardim,4.0116,13.0426
202245,3.1794,10.5014,Silva Jardim,3.1794,10.5014
202246,2.9623,12.644,Silva Jardim,2.9623,12.644
202247,1.6764,10.6837,Silva Jardim,1.6764,10.6837
202248,5.2254,18.6673,Silva Jardim,5.2254,18.6673
202249,1.6372,7.6021,Silva Jardim,1.6372,7.6021
202250,2.1527,10.2604,Silva Jardim,2.1527,10.2604
202251,3.6885,12.4637,Silva Jardim,3.6885,12.4637
202252,2.3192,9.8791,Silva Jardim,2.3192,9.8791
201201,5.4807,18.2398,Sumidouro,5.4807,18.2398
201202,4.0448,16.9182,Sumidouro,4.0448,16.9182
201203,1.2976,5.0645,Sumidouro,1.2976,5.0645
201204,2.5957,12.3558,Sumidouro,2.5957,12.3558
201205,5.1219,25.5906,Sumidouro,5.1219,25.5906
201206,0.7411,4.6005,Sumidouro,0.7411,4.6005
201207,1.9846,9.0905,Sumidouro,1.9846,9.0905
201208,0.6307,4.2831,Sumidouro,0.6307,4.2831
201209,0.1426,0.34,Sumidouro,0.1426,0.34
201210,1.0548,4.9349,Sumidouro,1.0548,4.9349
201211,3.9397,15.2558,Sumidouro,3.9397,15.2558
201212,3.6551,15.0646,Sumidouro,3.6551,15.0646
201213,2.4198,9.272,Sumidouro,2.4198,9.272
201214,2.657,13.871,Sumidouro,2.657,13.871
201215,0.823,4.0651,Sumidouro,0.823,4.0651
201216,2.1222,9.7426,Sumidouro,2.1222,9.7426
201217,1.1123,5.2957,Sumidouro,1.1123,5.2957
201218,2.7756,10.9143,Sumidouro,2.7756,10.9143
201219,0.2922,1.3921,Sumidouro,0.2922,1.3921
201220,2.4418,7.658,Sumidouro,2.4418,7.658
201221,0.1824,0.8103,Sumidouro,0.1824,0.8103
201222,2.5141,14.3725,Sumidouro,2.5141,14.3725
201223,1.6364,7.8516,Sumidouro,1.6364,7.8516
201224,0.8261,4.9139,Sumidouro,0.8261,4.9139
201225,1.4884,9.2862,Sumidouro,1.4884,9.2862
201226,0.2414,1.2394,Sumidouro,0.2414,1.2394
201227,0.0708,0.1616,Sumidouro,0.0708,0.1616
201228,1.6387,7.2603,Sumidouro,1.6387,7.2603
201229,0.8341,3.5619,Sumidouro,0.8341,3.5619
201230,0.0959,0.4046,Sumidouro,0.0959,0.4046
201231,0.2362,1.1987,Sumidouro,0.2362,1.1987
201232,1.1507,5.537,Sumidouro,1.1507,5.537
201233,1.23,3.6036,Sumidouro,1.23,3.6036
201234,0.4563,1.2587,Sumidouro,0.4563,1.2587
201235,0.7015,3.3703,Sumidouro,0.7015,3.3703
201236,0.3505,2.2509,Sumidouro,0.3505,2.2509
201237,0.23,0.8952,Sumidouro,0.23,0.8952
201238,1.7197,8.3976,Sumidouro,1.7197,8.3976
201239,1.7499,8.8416,Sumidouro,1.7499,8.8416
201240,0.0194,0.0661,Sumidouro,0.0194,0.0661
201241,1.6298,7.5245,Sumidouro,1.6298,7.5245
201242,0.2244,0.9975,Sumidouro,0.2244,0.9975
201243,1.1374,5.3062,Sumidouro,1.1374,5.3062
201244,0.6345,2.9404,Sumidouro,0.6345,2.9404
201245,1.403,4.2281,Sumidouro,1.403,4.2281
201246,3.609,13.7368,Sumidouro,3.609,13.7368
201247,1.4206,8.0637,Sumidouro,1.4206,8.0637
201248,3.2396,12.8734,Sumidouro,3.2396,12.8734
201249,1.9914,9.3186,Sumidouro,1.9914,9.3186
201250,3.4202,11.6025,Sumidouro,3.4202,11.6025
201251,2.6097,11.6799,Sumidouro,2.6097,11.6799
201252,1.1156,5.7737,Sumidouro,1.1156,5.7737
201253,3.3924,5.564,Sumidouro,3.3924,5.564
201300,4.2902,12.8373,Sumidouro,4.2902,12.8373
201301,2.6924,11.4675,Sumidouro,2.6924,11.4675
201302,6.0839,23.0521,Sumidouro,6.0839,23.0521
201303,3.8327,14.0761,Sumidouro,3.8327,14.0761
201304,4.6905,15.674,Sumidouro,4.6905,15.674
201305,3.2559,9.3026,Sumidouro,3.2559,9.3026
201306,0.1828,0.6398,Sumidouro,0.1828,0.6398
201307,0.4939,2.2402,Sumidouro,0.4939,2.2402
201308,3.3159,11.1277,Sumidouro,3.3159,11.1277
201309,1.8451,6.8852,Sumidouro,1.8451,6.8852
201310,2.5242,9.0019,Sumidouro,2.5242,9.0019
201311,5.4927,20.9835,Sumidouro,5.4927,20.9835
201312,3.4336,11.5508,Sumidouro,3.4336,11.5508
201313,2.4401,12.1148,Sumidouro,2.4401,12.1148
201314,1.5119,5.9256,Sumidouro,1.5119,5.9256
201315,0.8821,5.1781,Sumidouro,0.8821,5.1781
201316,0.3224,1.3636,Sumidouro,0.3224,1.3636
201317,0.0617,0.1614,Sumidouro,0.0617,0.1614
201318,0.5117,2.5789,Sumidouro,0.5117,2.5789
201319,1.2839,7.7379,Sumidouro,1.2839,7.7379
201320,0.9946,3.6703,Sumidouro,0.9946,3.6703
201321,1.0396,5.1529,Sumidouro,1.0396,5.1529
201322,1.7831,8.0852,Sumidouro,1.7831,8.0852
201323,0.5434,3.0757,Sumidouro,0.5434,3.0757
201324,0.0959,0.4097,Sumidouro,0.0959,0.4097
201325,0.5015,2.5919,Sumidouro,0.5015,2.5919
201326,1.4025,7.1563,Sumidouro,1.4025,7.1563
201327,0.6318,3.6582,Sumidouro,0.6318,3.6582
201328,1.3304,6.294,Sumidouro,1.3304,6.294
201329,0.597,2.7088,Sumidouro,0.597,2.7088
201330,0.0519,0.1286,Sumidouro,0.0519,0.1286
201331,0.0398,0.1334,Sumidouro,0.0398,0.1334
201332,0.427,2.1987,Sumidouro,0.427,2.1987
201333,0.7104,2.8842,Sumidouro,0.7104,2.8842
201334,0.5655,2.8268,Sumidouro,0.5655,2.8268
201335,1.1855,5.021,Sumidouro,1.1855,5.021
201336,0.084,0.3068,Sumidouro,0.084,0.3068
201337,0.1814,0.5609,Sumidouro,0.1814,0.5609
201338,1.479,9.0957,Sumidouro,1.479,9.0957
201339,1.4293,5.912,Sumidouro,1.4293,5.912
201340,0.4066,1.6581,Sumidouro,0.4066,1.6581
201341,3.6112,12.1987,Sumidouro,3.6112,12.1987
201342,0.8251,4.3711,Sumidouro,0.8251,4.3711
201343,0.6413,2.6555,Sumidouro,0.6413,2.6555
201344,1.1171,3.9703,Sumidouro,1.1171,3.9703
201345,0.653,3.953,Sumidouro,0.653,3.953
201346,4.7042,15.7248,Sumidouro,4.7042,15.7248
201347,4.3554,15.2343,Sumidouro,4.3554,15.2343
201348,8.8161,23.1619,Sumidouro,8.8161,23.1619
201349,3.9074,20.6702,Sumidouro,3.9074,20.6702
201350,1.124,4.2563,Sumidouro,1.124,4.2563
201351,2.5103,9.0463,Sumidouro,2.5103,9.0463
201352,4.2336,9.6509,Sumidouro,4.2336,9.6509
201400,2.3957,8.6272,Sumidouro,2.3957,8.6272
201401,0.1042,0.3746,Sumidouro,0.1042,0.3746
201402,3.757,17.7091,Sumidouro,3.757,17.7091
201403,1.1838,4.2372,Sumidouro,1.1838,4.2372
201404,0.1956,1.3068,Sumidouro,0.1956,1.3068
201405,0.0285,0.1299,Sumidouro,0.0285,0.1299
201406,2.374,16.1229,Sumidouro,2.374,16.1229
201407,2.6027,10.0276,Sumidouro,2.6027,10.0276
201408,1.4348,6.8207,Sumidouro,1.4348,6.8207
201409,2.9271,14.8169,Sumidouro,2.9271,14.8169
201410,0.3773,2.3866,Sumidouro,0.3773,2.3866
201411,0.7366,4.0958,Sumidouro,0.7366,4.0958
201412,3.1322,12.7368,Sumidouro,3.1322,12.7368
201413,2.5186,8.8732,Sumidouro,2.5186,8.8732
201414,0.1696,0.7913,Sumidouro,0.1696,0.7913
201415,2.8003,10.2078,Sumidouro,2.8003,10.2078
201416,3.773,15.9561,Sumidouro,3.773,15.9561
201417,0.6474,3.5031,Sumidouro,0.6474,3.5031
201418,1.4298,7.659,Sumidouro,1.4298,7.659
201419,0.5504,2.983,Sumidouro,0.5504,2.983
201420,0.8195,4.5585,Sumidouro,0.8195,4.5585
201421,1.2538,5.8591,Sumidouro,1.2538,5.8591
201422,0.4134,2.1026,Sumidouro,0.4134,2.1026
201423,1.0323,4.7702,Sumidouro,1.0323,4.7702
201424,1.3418,6.9752,Sumidouro,1.3418,6.9752
201425,0.333,1.8773,Sumidouro,0.333,1.8773
201426,0.2663,1.5347,Sumidouro,0.2663,1.5347
201427,3.4244,10.8985,Sumidouro,3.4244,10.8985
201428,0.4181,2.1472,Sumidouro,0.4181,2.1472
201429,0.5309,2.2686,Sumidouro,0.5309,2.2686
201430,0.9403,4.4786,Sumidouro,0.9403,4.4786
201431,0.6728,3.9265,Sumidouro,0.6728,3.9265
201432,0.6857,3.3822,Sumidouro,0.6857,3.3822
201433,0.1574,0.8861,Sumidouro,0.1574,0.8861
201434,0.7441,4.2292,Sumidouro,0.7441,4.2292
201435,0.9766,3.9872,Sumidouro,0.9766,3.9872
201436,0.0167,0.0757,Sumidouro,0.0167,0.0757
201437,0.1811,0.778,Sumidouro,0.1811,0.778
201438,0.3953,2.0361,Sumidouro,0.3953,2.0361
201439,0.5922,3.4679,Sumidouro,0.5922,3.4679
201440,0.0713,0.3371,Sumidouro,0.0713,0.3371
201441,0.0395,0.2049,Sumidouro,0.0395,0.2049
201442,1.581,8.3326,Sumidouro,1.581,8.3326
201443,4.1133,16.6594,Sumidouro,4.1133,16.6594
201444,1.7584,9.1364,Sumidouro,1.7584,9.1364
201445,2.8118,9.5239,Sumidouro,2.8118,9.5239
201446,0.427,3.0694,Sumidouro,0.427,3.0694
201447,5.4086,18.6461,Sumidouro,5.4086,18.6461
201448,2.8591,12.7716,Sumidouro,2.8591,12.7716
201449,0.5449,4.4411,Sumidouro,0.5449,4.4411
201450,2.1782,11.1987,Sumidouro,2.1782,11.1987
201451,1.8937,8.9448,Sumidouro,1.8937,8.9448
201452,3.4635,10.9786,Sumidouro,3.4635,10.9786
201500,1.9807,5.2569,Sumidouro,1.9807,5.2569
201501,1.4635,6.9189,Sumidouro,1.4635,6.9189
201502,0.0263,0.0451,Sumidouro,0.0263,0.0451
201503,1.5281,8.6845,Sumidouro,1.5281,8.6845
201504,2.0588,15.2137,Sumidouro,2.0588,15.2137
201505,4.8167,16.5357,Sumidouro,4.8167,16.5357
201506,2.0571,9.1823,Sumidouro,2.0571,9.1823
201507,3.7782,19.6566,Sumidouro,3.7782,19.6566
201508,1.4259,7.5988,Sumidouro,1.4259,7.5988
201509,1.9219,8.1143,Sumidouro,1.9219,8.1143
201510,2.453,8.0664,Sumidouro,2.453,8.0664
201511,2.6017,11.7919,Sumidouro,2.6017,11.7919
201512,2.8804,13.047,Sumidouro,2.8804,13.047
201513,3.8212,15.9662,Sumidouro,3.8212,15.9662
201514,2.1076,8.9586,Sumidouro,2.1076,8.9586
201515,1.7739,8.9637,Sumidouro,1.7739,8.9637
201516,1.9179,9.369,Sumidouro,1.9179,9.369
201517,1.3538,6.2784,Sumidouro,1.3538,6.2784
201518,1.805,7.5097,Sumidouro,1.805,7.5097
201519,0.6809,2.7371,Sumidouro,0.6809,2.7371
201520,0.8273,2.2459,Sumidouro,0.8273,2.2459
201521,0.8685,5.4793,Sumidouro,0.8685,5.4793
201522,0.5892,2.7538,Sumidouro,0.5892,2.7538
201523,0.0915,0.3427,Sumidouro,0.0915,0.3427
201524,1.701,5.6516,Sumidouro,1.701,5.6516
201525,1.1044,5.2487,Sumidouro,1.1044,5.2487
201526,0.2773,1.3701,Sumidouro,0.2773,1.3701
201527,0.3823,2.012,Sumidouro,0.3823,2.012
201528,0.033,0.1262,Sumidouro,0.033,0.1262
201529,0.6624,2.8948,Sumidouro,0.6624,2.8948
201530,0.3564,2.0638,Sumidouro,0.3564,2.0638
201531,0.0275,0.0615,Sumidouro,0.0275,0.0615
201532,0.1591,0.8184,Sumidouro,0.1591,0.8184
201533,0.2535,1.2314,Sumidouro,0.2535,1.2314
201534,1.1546,7.7854,Sumidouro,1.1546,7.7854
201535,0.7096,2.8219,Sumidouro,0.7096,2.8219
201536,2.505,7.9492,Sumidouro,2.505,7.9492
201537,0.9047,5.13,Sumidouro,0.9047,5.13
201538,0.0462,0.2175,Sumidouro,0.0462,0.2175
201539,0.8247,4.4202,Sumidouro,0.8247,4.4202
201540,0.5287,2.6773,Sumidouro,0.5287,2.6773
201541,0.042,0.2424,Sumidouro,0.042,0.2424
201542,0.9666,3.8822,Sumidouro,0.9666,3.8822
201543,2.3797,8.9211,Sumidouro,2.3797,8.9211
201544,0.6398,3.3802,Sumidouro,0.6398,3.3802
201545,1.9516,12.4329,Sumidouro,1.9516,12.4329
201546,3.5867,14.5675,Sumidouro,3.5867,14.5675
201547,2.2105,9.1193,Sumidouro,2.2105,9.1193
201548,3.8936,11.2067,Sumidouro,3.8936,11.2067
201549,3.1118,13.1048,Sumidouro,3.1118,13.1048
201550,2.6357,9.1622,Sumidouro,2.6357,9.1622
201551,1.6514,9.278,Sumidouro,1.6514,9.278
201552,2.2629,6.868,Sumidouro,2.2629,6.868
